site_id,lon,lat,elevation_m,slope_deg,landcover_type,nearest_road_distance_m,nearest_node_distance_m,candidate_role,is_deployable,recommendation_level,score,reject_reason,source,remark
CS-0137,115.195012,37.288291,32.0,0.0,耕地,0.0,23956.8,MOBILE_STATION,true,A,70.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0138,115.353428,37.77787,32.0,0.0,耕地,0.0,59643.4,MOBILE_STATION,true,A,70.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0139,114.555693,37.297274,64.0,0.32,耕地,0.0,18400.7,MOBILE_STATION,true,A,70.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0140,114.646216,37.283799,42.0,0.71,耕地,0.0,23727.3,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0141,114.748054,37.378122,36.0,0.32,耕地,0.0,25024.6,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0142,114.991335,37.746429,38.0,0.45,耕地,0.0,27627.8,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0143,115.064885,37.791345,42.0,0.71,耕地,0.0,34767.6,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0144,115.166724,37.813803,38.0,0.45,耕地,0.0,44042.6,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0145,115.059228,37.894651,42.0,0.71,耕地,0.0,38392.3,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0146,115.325139,37.939566,36.0,0.32,耕地,0.0,61596.3,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0147,115.228958,37.966516,36.0,0.32,林地,0.0,55286.3,MOBILE_STATION,true,A,70.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0148,114.736739,37.211934,31.0,0.0,耕地,0.0,20560.1,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0149,115.296851,37.265833,31.0,0.0,耕地,0.0,24462.3,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0150,114.968704,37.306257,31.0,0.0,草地,0.0,21750.0,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0151,115.161066,37.337698,31.0,0.0,耕地,0.0,29139.2,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0152,115.257247,37.342189,31.0,0.0,耕地,0.0,31094.7,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0153,114.827262,37.512868,31.0,0.0,耕地,0.0,27034.7,MOBILE_STATION,true,A,70.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0154,114.895154,37.80482,40.0,0.64,耕地,0.0,21007.9,MOBILE_STATION,true,A,70.71,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0155,114.301096,37.05473,190.0,2.32,耕地,250.0,17377.1,MOBILE_STATION,true,A,70.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0156,114.453854,37.135578,89.0,0.32,耕地,0.0,17175.7,MOBILE_STATION,true,A,70.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0157,115.376059,37.207443,35.0,0.32,林地,0.0,20880.6,MOBILE_STATION,true,A,70.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0158,114.929101,37.616174,35.0,0.32,耕地,0.0,25198.3,MOBILE_STATION,true,A,70.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0159,114.90647,37.683548,37.0,0.45,耕地,0.0,20608.1,MOBILE_STATION,true,A,70.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0160,115.376059,37.310748,30.0,0.0,耕地,0.0,31181.1,MOBILE_STATION,true,A,70.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0161,114.957389,37.387105,30.0,0.0,耕地,0.0,30714.6,MOBILE_STATION,true,A,70.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0162,115.223301,37.414054,30.0,0.0,耕地,0.0,38162.3,MOBILE_STATION,true,A,70.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0163,115.155408,37.476936,30.0,0.0,耕地,0.0,44331.7,MOBILE_STATION,true,A,70.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0164,115.359085,37.750921,30.0,0.0,耕地,0.0,59933.1,MOBILE_STATION,true,A,70.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0165,115.257247,37.247867,34.0,0.32,耕地,0.0,21344.6,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0166,115.019624,37.593716,34.0,0.32,耕地,0.0,33427.4,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0167,115.132778,37.701514,36.0,0.45,耕地,0.0,40067.6,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0168,114.912127,37.723972,36.0,0.45,耕地,0.0,20567.5,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0169,115.098831,37.732955,36.0,0.45,林地,0.0,36994.8,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0170,115.240274,37.77787,34.0,0.32,耕地,0.0,49752.3,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0171,115.217643,37.818294,36.0,0.45,耕地,0.0,48518.2,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0172,115.302508,37.854227,34.0,0.32,林地,0.0,56691.2,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0173,115.172381,37.858718,36.0,0.45,耕地,0.0,45876.4,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0174,115.398689,37.867701,34.0,0.32,耕地,0.0,65245.3,MOBILE_STATION,true,A,70.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0175,114.900812,37.297274,29.0,0.0,耕地,0.0,21311.5,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0176,115.302508,37.301765,29.0,0.0,耕地,0.0,28485.0,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0177,115.025281,37.31524,29.0,0.0,耕地,0.0,23517.9,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0178,114.866866,37.333206,29.0,0.0,耕地,0.0,25973.2,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0179,115.34777,37.333206,29.0,0.0,裸地,0.0,32769.3,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0180,115.217643,37.342189,29.0,0.0,草地,0.0,30214.0,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0181,115.251589,37.382613,29.0,0.0,耕地,0.0,35272.3,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0182,115.098831,37.512868,29.0,0.0,耕地,0.0,43939.5,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0183,115.098831,37.589225,29.0,0.0,耕地,0.0,39999.8,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0184,115.279878,37.670073,29.0,0.0,耕地,0.0,53286.8,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0185,115.132778,37.750921,38.0,0.64,耕地,0.0,40066.2,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0186,115.285535,37.786853,29.0,0.0,耕地,0.0,53820.6,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0187,115.404347,37.818294,29.0,0.0,耕地,0.0,64646.9,MOBILE_STATION,true,A,70.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0188,115.189355,37.953041,39.0,0.71,林地,0.0,51523.4,MOBILE_STATION,true,A,70.57,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0189,114.968704,37.584733,35.0,0.45,耕地,0.0,29974.2,MOBILE_STATION,true,A,70.56,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0190,115.336455,37.822786,35.0,0.45,耕地,0.0,58852.0,MOBILE_STATION,true,A,70.56,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0191,114.702793,37.220917,33.0,0.32,耕地,0.0,20484.4,MOBILE_STATION,true,A,70.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0192,114.793316,37.360156,33.0,0.32,耕地,0.0,29463.8,MOBILE_STATION,true,A,70.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0193,114.765027,37.414054,33.0,0.32,耕地,0.0,25492.5,MOBILE_STATION,true,A,70.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0194,114.782,37.530835,33.0,0.32,耕地,0.0,23487.9,MOBILE_STATION,true,A,70.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0195,115.353428,37.975499,33.0,0.32,耕地,0.0,65475.6,MOBILE_STATION,true,A,70.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0196,115.008308,37.692531,37.0,0.64,耕地,0.0,29261.9,MOBILE_STATION,true,A,70.51,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0197,115.144093,37.292782,28.0,0.0,耕地,0.0,24136.7,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0198,115.070543,37.310748,28.0,0.0,耕地,0.0,24398.7,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0199,115.064885,37.337698,28.0,0.0,耕地,0.0,26974.1,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0200,115.098831,37.378122,28.0,0.0,耕地,0.0,32264.4,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0201,115.325139,37.378122,28.0,0.0,耕地,0.0,37003.3,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0202,115.155408,37.382613,28.0,0.0,耕地,0.0,34121.4,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0203,114.798974,37.409563,28.0,0.0,耕地,0.0,28532.0,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0204,115.081858,37.481428,28.0,0.0,耕地,0.0,42661.0,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0205,115.183697,37.526343,28.0,0.0,耕地,0.0,49712.4,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0206,115.05357,37.535326,28.0,0.0,耕地,0.0,39231.4,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0207,115.206328,37.593716,28.0,0.0,耕地,0.0,48735.8,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0208,115.121462,37.611683,28.0,0.0,耕地,0.0,41007.1,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0209,115.245932,37.638632,28.0,0.0,耕地,0.0,50877.9,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0210,115.342112,37.670073,28.0,0.0,耕地,0.0,58729.0,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0211,115.319482,37.737446,28.0,0.0,耕地,0.0,56404.5,MOBILE_STATION,true,A,70.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0212,114.861208,37.611683,34.0,0.45,耕地,0.0,20475.2,MOBILE_STATION,true,A,70.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0213,115.064885,37.643124,34.0,0.45,耕地,0.0,35230.3,MOBILE_STATION,true,A,70.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0214,115.076201,37.670073,34.0,0.45,耕地,0.0,35547.1,MOBILE_STATION,true,A,70.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0215,115.27422,37.872193,34.0,0.45,耕地,0.0,54844.4,MOBILE_STATION,true,A,70.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0216,115.20067,37.25685,32.0,0.32,耕地,0.0,20618.7,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0217,114.804631,37.328715,32.0,0.32,耕地,0.0,27719.0,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0218,114.787658,37.472444,32.0,0.32,耕地,0.0,27237.7,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0219,115.042254,37.566767,32.0,0.32,耕地,0.0,36581.6,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0220,115.042254,37.679056,32.0,0.32,草地,0.0,32434.0,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0221,115.268562,37.759904,32.0,0.32,耕地,0.0,52044.2,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0222,115.381716,37.935075,32.0,0.32,耕地,0.0,66030.5,MOBILE_STATION,true,A,70.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0223,114.90647,37.917109,46.0,1.27,耕地,0.0,27798.1,MOBILE_STATION,true,A,70.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0224,114.878181,37.364647,27.0,0.0,裸地,0.0,29063.8,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0225,115.025281,37.391596,27.0,0.0,耕地,0.0,31796.3,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0226,115.189355,37.454478,27.0,0.0,耕地,0.0,42249.6,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0227,115.398689,37.476936,27.0,0.0,耕地,0.0,49372.0,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0228,115.183697,37.494902,27.0,0.0,耕地,0.0,46696.9,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0229,115.138435,37.503885,27.0,0.0,耕地,0.0,46557.9,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0230,115.144093,37.57575,27.0,0.0,耕地,0.0,44258.4,MOBILE_STATION,true,A,70.42,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0231,114.963047,37.611683,33.0,0.45,耕地,0.0,28075.2,MOBILE_STATION,true,A,70.41,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0232,114.748054,37.238884,31.0,0.32,耕地,0.0,23340.3,MOBILE_STATION,true,A,70.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0233,115.398689,37.25685,31.0,0.32,耕地,0.0,26619.3,MOBILE_STATION,true,A,70.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0234,114.917785,37.553292,31.0,0.32,耕地,0.0,28480.6,MOBILE_STATION,true,A,70.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0235,115.308166,37.764396,31.0,0.32,耕地,0.0,55552.7,MOBILE_STATION,true,A,70.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0236,115.398689,37.908125,31.0,0.32,耕地,0.0,66461.8,MOBILE_STATION,true,A,70.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0237,114.097419,37.396088,994.0,4.24,草地,0.0,871.7,MOBILE_STATION,true,A,70.39,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0238,114.731081,37.270324,35.0,0.64,耕地,0.0,26462.2,MOBILE_STATION,true,A,70.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0239,114.504773,37.984482,64.0,0.0,耕地,0.0,17705.6,MOBILE_STATION,true,A,70.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0240,115.313824,37.2299,32.0,0.45,耕地,0.0,20897.8,MOBILE_STATION,true,A,70.34,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0241,115.393032,37.418546,26.0,0.0,耕地,0.0,43001.8,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0242,115.342112,37.454478,26.0,0.0,耕地,0.0,45394.4,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0243,115.302508,37.472444,26.0,0.0,耕地,0.0,46111.8,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0244,115.336455,37.485919,26.0,0.0,耕地,0.0,48481.6,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0245,115.370401,37.494902,26.0,0.0,耕地,0.0,50501.1,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0246,115.302508,37.503885,26.0,0.0,耕地,0.0,49465.6,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0247,115.359085,37.593716,26.0,0.0,耕地,0.0,60471.9,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0248,115.330797,37.643124,26.0,0.0,耕地,0.0,58145.3,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0249,115.381716,37.652107,26.0,0.0,耕地,0.0,62432.2,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0250,115.387374,37.728463,26.0,0.0,耕地,0.0,62364.0,MOBILE_STATION,true,A,70.33,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0251,115.404347,37.2299,30.0,0.32,耕地,0.0,24345.7,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0252,115.262905,37.310748,30.0,0.32,耕地,0.0,27959.4,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0253,115.115805,37.324223,30.0,0.32,耕地,0.0,27584.3,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0254,115.240274,37.665581,30.0,0.32,耕地,0.0,49892.9,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0255,115.211985,37.697022,30.0,0.32,耕地,0.0,47054.3,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0256,115.262905,37.701514,30.0,0.32,耕地,0.0,51494.4,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0257,115.319482,37.791345,30.0,0.32,耕地,0.0,56842.5,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0258,115.381716,37.795837,30.0,0.32,耕地,0.0,62330.8,MOBILE_STATION,true,A,70.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0259,115.161066,37.773379,35.0,0.71,耕地,0.0,42780.4,MOBILE_STATION,true,A,70.29,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0260,114.436881,37.032272,85.0,1.62,耕地,0.0,18233.9,MOBILE_STATION,true,A,70.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0261,114.380304,37.944058,91.0,0.32,耕地,0.0,16698.9,MOBILE_STATION,true,A,70.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0262,114.861208,37.548801,31.0,0.45,耕地,0.0,25401.4,MOBILE_STATION,true,A,70.26,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0263,115.144093,37.638632,31.0,0.45,耕地,0.0,42113.1,MOBILE_STATION,true,A,70.26,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0264,114.295439,36.911,230.0,3.71,耕地,500.0,18945.0,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0265,115.121462,37.270324,29.0,0.32,林地,0.0,21785.5,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0266,114.991335,37.346681,29.0,0.32,耕地,0.0,26396.8,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0267,114.991335,37.40058,29.0,0.32,耕地,0.0,32357.2,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0268,115.12712,37.405071,29.0,0.32,耕地,0.0,36016.7,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0269,115.34777,37.414054,29.0,0.32,耕地,0.0,41469.1,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0270,115.302508,37.423037,29.0,0.32,林地,0.0,40889.6,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0271,115.064885,37.43202,29.0,0.32,耕地,0.0,36966.6,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0272,115.12712,37.436512,29.0,0.32,耕地,0.0,39218.1,MOBILE_STATION,true,A,70.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
