record_id,link_id,timestamp,snr_db,ber,packet_loss_rate,delay_ms,throughput_kbps,link_state
LM-000232,LK-0047,2026-09-08T08:33:00+08:00,75.25,1.00e-09,0.0,31.8,64.0,EXCELLENT
LM-000233,LK-0047,2026-09-08T09:02:00+08:00,72.38,1.00e-09,0.0,39.7,64.0,EXCELLENT
LM-000234,LK-0047,2026-09-08T09:31:00+08:00,77.81,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000235,LK-0047,2026-09-08T10:07:00+08:00,65.37,1.00e-09,0.0,32.7,64.0,EXCELLENT
LM-000236,LK-0048,2026-09-08T08:02:00+08:00,88.08,1.00e-09,0.0,38.9,64.0,EXCELLENT
LM-000237,LK-0048,2026-09-08T08:34:00+08:00,91.07,1.00e-09,0.0,32.6,64.0,EXCELLENT
LM-000238,LK-0048,2026-09-08T09:09:00+08:00,88.23,1.00e-09,0.0,41.8,64.0,EXCELLENT
LM-000239,LK-0048,2026-09-08T09:39:00+08:00,90.21,1.00e-09,0.0,36.3,64.0,EXCELLENT
LM-000240,LK-0048,2026-09-08T10:03:00+08:00,86.53,1.00e-09,0.0,36.3,64.0,EXCELLENT
LM-000241,LK-0049,2026-09-08T08:12:00+08:00,81.65,1.00e-09,0.0,31.2,64.0,EXCELLENT
LM-000242,LK-0049,2026-09-08T08:34:00+08:00,79.74,1.00e-09,0.0,40.1,64.0,EXCELLENT
LM-000243,LK-0049,2026-09-08T09:12:00+08:00,75.82,1.00e-09,0.0,33.8,64.0,EXCELLENT
LM-000244,LK-0049,2026-09-08T09:32:00+08:00,79.68,1.00e-09,0.0,38.5,64.0,EXCELLENT
LM-000245,LK-0049,2026-09-08T10:02:00+08:00,80.31,1.00e-09,0.0,30.6,64.0,EXCELLENT
LM-000246,LK-0050,2026-09-08T08:04:00+08:00,72.6,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000247,LK-0050,2026-09-08T08:35:00+08:00,73.71,1.00e-09,0.0,31.3,64.0,EXCELLENT
LM-000248,LK-0050,2026-09-08T09:08:00+08:00,68.98,1.00e-09,0.0,40.9,64.0,EXCELLENT
LM-000249,LK-0050,2026-09-08T09:32:00+08:00,73.36,1.00e-09,0.0,41.2,64.0,EXCELLENT
LM-000250,LK-0050,2026-09-08T10:02:00+08:00,71.16,1.00e-09,0.0,41.5,64.0,EXCELLENT
LM-000251,LK-0051,2026-09-08T08:05:00+08:00,85.18,1.00e-09,0.0,38.0,64.0,EXCELLENT
LM-000252,LK-0051,2026-09-08T08:38:00+08:00,87.81,1.00e-09,0.0,40.7,64.0,EXCELLENT
LM-000253,LK-0051,2026-09-08T09:09:00+08:00,83.41,1.00e-09,0.0,31.0,64.0,EXCELLENT
LM-000254,LK-0051,2026-09-08T09:30:00+08:00,84.99,1.00e-09,0.0,36.9,64.0,EXCELLENT
LM-000255,LK-0051,2026-09-08T10:08:00+08:00,82.2,1.00e-09,0.0,37.5,64.0,EXCELLENT
LM-000256,LK-0052,2026-09-08T08:08:00+08:00,91.03,1.00e-09,0.0,35.8,64.0,EXCELLENT
LM-000257,LK-0052,2026-09-08T08:34:00+08:00,87.77,1.00e-09,0.0,39.6,64.0,EXCELLENT
LM-000258,LK-0052,2026-09-08T09:00:00+08:00,93.35,1.00e-09,0.0,41.9,64.0,EXCELLENT
LM-000259,LK-0052,2026-09-08T09:30:00+08:00,90.63,1.00e-09,0.0,40.1,64.0,EXCELLENT
LM-000260,LK-0052,2026-09-08T10:03:00+08:00,90.42,1.00e-09,0.0,29.7,64.0,EXCELLENT
LM-000261,LK-0053,2026-09-08T08:02:00+08:00,78.88,1.00e-09,0.0,29.7,4.8,EXCELLENT
LM-000262,LK-0053,2026-09-08T08:38:00+08:00,87.5,1.00e-09,0.0,37.8,4.8,EXCELLENT
LM-000263,LK-0053,2026-09-08T09:00:00+08:00,80.35,1.00e-09,0.0,31.4,4.8,EXCELLENT
LM-000264,LK-0053,2026-09-08T09:39:00+08:00,85.78,1.00e-09,0.0,30.2,4.8,EXCELLENT
LM-000265,LK-0053,2026-09-08T10:05:00+08:00,82.17,1.00e-09,0.0,35.8,4.8,EXCELLENT
LM-000266,LK-0054,2026-09-08T08:03:00+08:00,70.44,1.00e-09,0.0,37.3,64.0,EXCELLENT
LM-000267,LK-0054,2026-09-08T08:42:00+08:00,69.84,1.00e-09,0.0,38.6,64.0,EXCELLENT
LM-000268,LK-0054,2026-09-08T09:06:00+08:00,69.22,1.00e-09,0.0,42.3,64.0,EXCELLENT
LM-000269,LK-0054,2026-09-08T09:34:00+08:00,69.02,1.00e-09,0.0,41.9,64.0,EXCELLENT
LM-000270,LK-0054,2026-09-08T10:05:00+08:00,72.11,1.00e-09,0.0,33.6,64.0,EXCELLENT
LM-000271,LK-0055,2026-09-08T08:04:00+08:00,78.91,1.00e-09,0.0,31.7,64.0,EXCELLENT
LM-000272,LK-0055,2026-09-08T08:41:00+08:00,80.64,1.00e-09,0.0,43.6,64.0,EXCELLENT
LM-000273,LK-0055,2026-09-08T09:08:00+08:00,75.39,1.00e-09,0.0,33.8,64.0,EXCELLENT
LM-000274,LK-0055,2026-09-08T09:36:00+08:00,78.34,1.00e-09,0.0,35.6,64.0,EXCELLENT
LM-000275,LK-0055,2026-09-08T10:10:00+08:00,80.73,1.00e-09,0.0,31.3,64.0,EXCELLENT
LM-000276,LK-0056,2026-09-08T08:09:00+08:00,80.38,1.00e-09,0.0,31.1,64.0,EXCELLENT
LM-000277,LK-0056,2026-09-08T08:35:00+08:00,77.55,1.00e-09,0.0,32.1,64.0,EXCELLENT
LM-000278,LK-0056,2026-09-08T09:10:00+08:00,77.98,1.00e-09,0.0,35.1,64.0,EXCELLENT
LM-000279,LK-0056,2026-09-08T09:32:00+08:00,82.96,1.00e-09,0.0,36.0,64.0,EXCELLENT
LM-000280,LK-0056,2026-09-08T10:06:00+08:00,78.0,1.00e-09,0.0,31.9,64.0,EXCELLENT
LM-000281,LK-0057,2026-09-08T08:08:00+08:00,71.23,1.00e-09,0.0,34.7,4.8,EXCELLENT
LM-000282,LK-0057,2026-09-08T08:31:00+08:00,74.68,1.00e-09,0.0,31.2,4.8,EXCELLENT
LM-000283,LK-0057,2026-09-08T09:05:00+08:00,73.33,1.00e-09,0.0,35.2,4.8,EXCELLENT
LM-000284,LK-0057,2026-09-08T09:41:00+08:00,74.17,1.00e-09,0.0,35.2,4.8,EXCELLENT
LM-000285,LK-0057,2026-09-08T10:03:00+08:00,78.49,1.00e-09,0.0,41.2,4.8,EXCELLENT
LM-000286,LK-0058,2026-09-08T08:07:00+08:00,72.99,1.00e-09,0.0,36.4,4.8,EXCELLENT
LM-000287,LK-0058,2026-09-08T08:37:00+08:00,77.75,1.00e-09,0.0,31.0,4.8,EXCELLENT
LM-000288,LK-0058,2026-09-08T09:02:00+08:00,61.39,1.00e-09,0.0,35.3,4.8,EXCELLENT
LM-000289,LK-0058,2026-09-08T09:31:00+08:00,67.57,1.00e-09,0.0,34.8,4.8,EXCELLENT
LM-000290,LK-0058,2026-09-08T10:10:00+08:00,76.31,1.00e-09,0.0,35.7,4.8,EXCELLENT
LM-000291,LK-0059,2026-09-08T08:05:00+08:00,68.57,1.00e-09,0.0,36.8,64.0,EXCELLENT
LM-000292,LK-0059,2026-09-08T08:38:00+08:00,60.02,1.00e-09,0.0,34.8,64.0,EXCELLENT
LM-000293,LK-0059,2026-09-08T09:10:00+08:00,63.96,1.00e-09,0.0,42.6,64.0,EXCELLENT
LM-000294,LK-0059,2026-09-08T09:35:00+08:00,58.32,1.00e-09,0.0,36.9,64.0,EXCELLENT
LM-000295,LK-0059,2026-09-08T10:12:00+08:00,59.51,1.00e-09,0.0,33.6,64.0,EXCELLENT
LM-000296,LK-0060,2026-09-08T08:11:00+08:00,84.65,1.00e-09,0.0,42.3,64.0,EXCELLENT
LM-000297,LK-0060,2026-09-08T08:37:00+08:00,88.9,1.00e-09,0.0,34.3,64.0,EXCELLENT
LM-000298,LK-0060,2026-09-08T09:06:00+08:00,88.88,1.00e-09,0.0,43.7,64.0,EXCELLENT
LM-000299,LK-0060,2026-09-08T09:41:00+08:00,85.97,1.00e-09,0.0,41.2,64.0,EXCELLENT
LM-000300,LK-0060,2026-09-08T10:04:00+08:00,88.73,1.00e-09,0.0,37.9,64.0,EXCELLENT
LM-000301,LK-0061,2026-09-08T08:09:00+08:00,66.95,1.00e-09,0.0,36.4,4.8,EXCELLENT
LM-000302,LK-0061,2026-09-08T08:36:00+08:00,74.74,1.00e-09,0.0,37.8,4.8,EXCELLENT
LM-000303,LK-0061,2026-09-08T09:08:00+08:00,70.74,1.00e-09,0.0,39.4,4.8,EXCELLENT
LM-000304,LK-0061,2026-09-08T09:37:00+08:00,76.57,1.00e-09,0.0,30.0,4.8,EXCELLENT
LM-000305,LK-0061,2026-09-08T10:05:00+08:00,79.17,1.00e-09,0.0,37.0,4.8,EXCELLENT
LM-000306,LK-0062,2026-09-08T08:05:00+08:00,84.1,1.00e-09,0.0,34.1,64.0,EXCELLENT
LM-000307,LK-0062,2026-09-08T08:35:00+08:00,83.14,1.00e-09,0.0,35.1,64.0,EXCELLENT
LM-000308,LK-0062,2026-09-08T09:11:00+08:00,79.91,1.00e-09,0.0,34.5,64.0,EXCELLENT
LM-000309,LK-0062,2026-09-08T09:41:00+08:00,82.37,1.00e-09,0.0,31.4,64.0,EXCELLENT
LM-000310,LK-0062,2026-09-08T10:06:00+08:00,80.9,1.00e-09,0.0,31.2,64.0,EXCELLENT
LM-000311,LK-0063,2026-09-08T08:06:00+08:00,98.1,1.00e-09,0.0,32.2,64.0,EXCELLENT
LM-000312,LK-0063,2026-09-08T08:38:00+08:00,94.09,1.00e-09,0.0,43.3,64.0,EXCELLENT
LM-000313,LK-0063,2026-09-08T09:04:00+08:00,98.39,1.00e-09,0.0,41.1,64.0,EXCELLENT
LM-000314,LK-0063,2026-09-08T09:32:00+08:00,95.53,1.00e-09,0.0,37.4,64.0,EXCELLENT
LM-000315,LK-0063,2026-09-08T10:04:00+08:00,91.77,1.00e-09,0.0,37.8,64.0,EXCELLENT
LM-000316,LK-0064,2026-09-08T08:04:00+08:00,84.68,1.00e-09,0.0,38.1,64.0,EXCELLENT
LM-000317,LK-0064,2026-09-08T08:34:00+08:00,72.92,1.00e-09,0.0,40.5,64.0,EXCELLENT
LM-000318,LK-0064,2026-09-08T09:07:00+08:00,85.96,1.00e-09,0.0,31.8,64.0,EXCELLENT
LM-000319,LK-0064,2026-09-08T09:31:00+08:00,80.28,1.00e-09,0.0,39.9,64.0,EXCELLENT
LM-000320,LK-0064,2026-09-08T10:06:00+08:00,84.7,1.00e-09,0.0,32.7,64.0,EXCELLENT
LM-000321,LK-0065,2026-09-08T08:07:00+08:00,82.97,1.00e-09,0.0,42.3,64.0,EXCELLENT
LM-000322,LK-0065,2026-09-08T08:35:00+08:00,78.14,1.00e-09,0.0,42.0,64.0,EXCELLENT
LM-000323,LK-0065,2026-09-08T09:09:00+08:00,88.27,1.00e-09,0.0,31.7,64.0,EXCELLENT
LM-000324,LK-0065,2026-09-08T09:42:00+08:00,84.24,1.00e-09,0.0,38.2,64.0,EXCELLENT
LM-000325,LK-0065,2026-09-08T10:11:00+08:00,80.42,1.00e-09,0.0,38.5,64.0,EXCELLENT
LM-000326,LK-0066,2026-09-08T08:09:00+08:00,77.94,1.00e-09,0.0,37.7,4.8,EXCELLENT
LM-000327,LK-0066,2026-09-08T08:34:00+08:00,77.45,1.00e-09,0.0,40.2,4.8,EXCELLENT
LM-000328,LK-0066,2026-09-08T09:03:00+08:00,87.89,1.00e-09,0.0,38.6,4.8,EXCELLENT
LM-000329,LK-0066,2026-09-08T09:35:00+08:00,71.81,1.00e-09,0.0,37.6,4.8,EXCELLENT
LM-000330,LK-0066,2026-09-08T10:10:00+08:00,78.28,1.00e-09,0.0,38.5,4.8,EXCELLENT
LM-000331,LK-0067,2026-09-08T08:10:00+08:00,81.74,1.00e-09,0.0,31.4,4.8,EXCELLENT
LM-000332,LK-0067,2026-09-08T08:31:00+08:00,87.9,1.00e-09,0.0,42.4,4.8,EXCELLENT
LM-000333,LK-0067,2026-09-08T09:11:00+08:00,86.83,1.00e-09,0.0,43.4,4.8,EXCELLENT
LM-000334,LK-0067,2026-09-08T09:41:00+08:00,94.84,1.00e-09,0.0,36.0,4.8,EXCELLENT
LM-000335,LK-0067,2026-09-08T10:03:00+08:00,85.48,1.00e-09,0.0,34.9,4.8,EXCELLENT
LM-000336,LK-0068,2026-09-08T08:07:00+08:00,67.66,1.00e-09,0.0,41.0,64.0,EXCELLENT
LM-000337,LK-0068,2026-09-08T08:37:00+08:00,70.09,1.00e-09,0.0,41.9,64.0,EXCELLENT
LM-000338,LK-0068,2026-09-08T09:11:00+08:00,67.88,1.00e-09,0.0,35.5,64.0,EXCELLENT
LM-000339,LK-0068,2026-09-08T09:40:00+08:00,72.86,1.00e-09,0.0,42.6,64.0,EXCELLENT
LM-000340,LK-0068,2026-09-08T10:02:00+08:00,73.04,1.00e-09,0.0,42.2,64.0,EXCELLENT
LM-000341,LK-0069,2026-09-08T08:12:00+08:00,79.45,1.00e-09,0.0,37.5,64.0,EXCELLENT
LM-000342,LK-0069,2026-09-08T08:33:00+08:00,81.81,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000343,LK-0069,2026-09-08T09:11:00+08:00,85.94,1.00e-09,0.0,39.2,64.0,EXCELLENT
LM-000344,LK-0069,2026-09-08T09:41:00+08:00,85.35,1.00e-09,0.0,30.0,64.0,EXCELLENT
LM-000345,LK-0069,2026-09-08T10:04:00+08:00,79.3,1.00e-09,0.0,33.9,64.0,EXCELLENT
LM-000346,LK-0070,2026-09-08T08:04:00+08:00,91.56,1.00e-09,0.0,36.8,64.0,EXCELLENT
LM-000347,LK-0070,2026-09-08T08:34:00+08:00,88.73,1.00e-09,0.0,40.0,64.0,EXCELLENT
LM-000348,LK-0070,2026-09-08T09:07:00+08:00,87.27,1.00e-09,0.0,31.7,64.0,EXCELLENT
LM-000349,LK-0070,2026-09-08T09:40:00+08:00,88.61,1.00e-09,0.0,31.5,64.0,EXCELLENT
LM-000350,LK-0070,2026-09-08T10:01:00+08:00,87.55,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000351,LK-0071,2026-09-08T08:11:00+08:00,70.66,1.00e-09,0.0,41.7,4.8,EXCELLENT
LM-000352,LK-0071,2026-09-08T08:33:00+08:00,56.73,1.00e-09,0.0,34.7,4.8,EXCELLENT
LM-000353,LK-0071,2026-09-08T09:03:00+08:00,64.08,1.00e-09,0.0,36.9,4.8,EXCELLENT
LM-000354,LK-0071,2026-09-08T09:34:00+08:00,58.9,1.00e-09,0.0,33.1,4.8,EXCELLENT
LM-000355,LK-0071,2026-09-08T10:06:00+08:00,59.16,1.00e-09,0.0,43.1,4.8,EXCELLENT
LM-000356,LK-0072,2026-09-08T08:02:00+08:00,79.08,1.00e-09,0.0,37.9,64.0,EXCELLENT
LM-000357,LK-0072,2026-09-08T08:33:00+08:00,82.1,1.00e-09,0.0,34.5,64.0,EXCELLENT
LM-000358,LK-0072,2026-09-08T09:11:00+08:00,80.54,1.00e-09,0.0,34.0,64.0,EXCELLENT
LM-000359,LK-0072,2026-09-08T09:40:00+08:00,81.8,1.00e-09,0.0,34.6,64.0,EXCELLENT
LM-000360,LK-0072,2026-09-08T10:11:00+08:00,77.24,1.00e-09,0.0,32.4,64.0,EXCELLENT
LM-000361,LK-0073,2026-09-08T08:01:00+08:00,76.23,1.00e-09,0.0,33.4,64.0,EXCELLENT
LM-000362,LK-0073,2026-09-08T08:39:00+08:00,75.33,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000363,LK-0073,2026-09-08T09:11:00+08:00,74.72,1.00e-09,0.0,34.4,64.0,EXCELLENT
LM-000364,LK-0073,2026-09-08T09:36:00+08:00,71.09,1.00e-09,0.0,43.4,64.0,EXCELLENT
LM-000365,LK-0073,2026-09-08T10:00:00+08:00,70.9,1.00e-09,0.0,38.9,64.0,EXCELLENT
LM-000366,LK-0074,2026-09-08T08:11:00+08:00,53.71,1.00e-09,0.0001,43.0,64.0,EXCELLENT
LM-000367,LK-0074,2026-09-08T08:33:00+08:00,53.34,1.00e-09,0.0001,36.6,64.0,EXCELLENT
LM-000368,LK-0074,2026-09-08T09:03:00+08:00,46.79,1.00e-09,0.0002,33.7,63.99,EXCELLENT
LM-000369,LK-0074,2026-09-08T09:34:00+08:00,49.9,1.00e-09,0.0001,34.0,63.99,EXCELLENT
LM-000370,LK-0074,2026-09-08T10:10:00+08:00,56.53,1.00e-09,0.0,38.4,64.0,EXCELLENT
LM-000371,LK-0075,2026-09-08T08:01:00+08:00,81.02,1.00e-09,0.0,33.7,64.0,EXCELLENT
LM-000372,LK-0075,2026-09-08T08:35:00+08:00,84.37,1.00e-09,0.0,39.6,64.0,EXCELLENT
LM-000373,LK-0075,2026-09-08T09:04:00+08:00,75.73,1.00e-09,0.0,42.2,64.0,EXCELLENT
LM-000374,LK-0075,2026-09-08T09:33:00+08:00,80.4,1.00e-09,0.0,35.7,64.0,EXCELLENT
LM-000375,LK-0075,2026-09-08T10:02:00+08:00,80.39,1.00e-09,0.0,32.0,64.0,EXCELLENT
LM-000376,LK-0076,2026-09-08T08:02:00+08:00,69.52,1.00e-09,0.0,34.8,4.8,EXCELLENT
LM-000377,LK-0076,2026-09-08T08:30:00+08:00,77.03,1.00e-09,0.0,37.6,4.8,EXCELLENT
LM-000378,LK-0076,2026-09-08T09:09:00+08:00,72.77,1.00e-09,0.0,43.8,4.8,EXCELLENT
LM-000379,LK-0076,2026-09-08T09:39:00+08:00,77.13,1.00e-09,0.0,34.1,4.8,EXCELLENT
LM-000380,LK-0076,2026-09-08T10:05:00+08:00,71.39,1.00e-09,0.0,39.9,4.8,EXCELLENT
LM-000381,LK-0077,2026-09-08T08:05:00+08:00,85.22,1.00e-09,0.0,39.0,64.0,EXCELLENT
LM-000382,LK-0077,2026-09-08T08:38:00+08:00,83.15,1.00e-09,0.0,35.4,64.0,EXCELLENT
LM-000383,LK-0077,2026-09-08T09:05:00+08:00,82.41,1.00e-09,0.0,38.6,64.0,EXCELLENT
LM-000384,LK-0077,2026-09-08T09:32:00+08:00,86.12,1.00e-09,0.0,32.8,64.0,EXCELLENT
LM-000385,LK-0077,2026-09-08T10:08:00+08:00,78.87,1.00e-09,0.0,34.9,64.0,EXCELLENT
LM-000386,LK-0078,2026-09-08T08:12:00+08:00,72.27,1.00e-09,0.0,44.3,4.8,EXCELLENT
LM-000387,LK-0078,2026-09-08T08:31:00+08:00,71.03,1.00e-09,0.0,40.7,4.8,EXCELLENT
LM-000388,LK-0078,2026-09-08T09:08:00+08:00,69.92,1.00e-09,0.0,41.2,4.8,EXCELLENT
LM-000389,LK-0078,2026-09-08T09:35:00+08:00,70.39,1.00e-09,0.0,36.2,4.8,EXCELLENT
LM-000390,LK-0078,2026-09-08T10:12:00+08:00,76.42,1.00e-09,0.0,36.8,4.8,EXCELLENT
LM-000391,LK-0079,2026-09-08T08:12:00+08:00,82.55,1.00e-09,0.0,34.6,64.0,EXCELLENT
LM-000392,LK-0079,2026-09-08T08:38:00+08:00,87.78,1.00e-09,0.0,32.6,64.0,EXCELLENT
LM-000393,LK-0079,2026-09-08T09:07:00+08:00,85.35,1.00e-09,0.0,44.0,64.0,EXCELLENT
LM-000394,LK-0079,2026-09-08T09:31:00+08:00,86.77,1.00e-09,0.0,43.3,64.0,EXCELLENT
LM-000395,LK-0079,2026-09-08T10:09:00+08:00,79.21,1.00e-09,0.0,38.2,64.0,EXCELLENT
LM-000396,LK-0080,2026-09-08T08:05:00+08:00,89.14,1.00e-09,0.0,41.0,64.0,EXCELLENT
LM-000397,LK-0080,2026-09-08T08:36:00+08:00,90.61,1.00e-09,0.0,36.6,64.0,EXCELLENT
LM-000398,LK-0080,2026-09-08T09:08:00+08:00,84.44,1.00e-09,0.0,41.7,64.0,EXCELLENT
LM-000399,LK-0080,2026-09-08T09:39:00+08:00,84.4,1.00e-09,0.0,38.1,64.0,EXCELLENT
LM-000400,LK-0080,2026-09-08T10:12:00+08:00,85.01,1.00e-09,0.0,38.5,64.0,EXCELLENT
LM-000401,LK-0081,2026-09-08T08:03:00+08:00,68.04,1.00e-09,0.0,38.2,4.8,EXCELLENT
LM-000402,LK-0081,2026-09-08T08:39:00+08:00,70.09,1.00e-09,0.0,42.5,4.8,EXCELLENT
LM-000403,LK-0081,2026-09-08T09:03:00+08:00,72.91,1.00e-09,0.0,31.1,4.8,EXCELLENT
LM-000404,LK-0081,2026-09-08T09:30:00+08:00,71.37,1.00e-09,0.0,31.5,4.8,EXCELLENT
LM-000405,LK-0081,2026-09-08T10:10:00+08:00,72.04,1.00e-09,0.0,44.2,4.8,EXCELLENT
LM-000406,LK-0082,2026-09-08T08:09:00+08:00,54.7,1.00e-09,0.0,32.1,64.0,EXCELLENT
LM-000407,LK-0082,2026-09-08T08:34:00+08:00,50.11,1.00e-09,0.0001,32.5,63.99,EXCELLENT
LM-000408,LK-0082,2026-09-08T09:02:00+08:00,46.03,1.00e-09,0.0002,38.8,63.99,EXCELLENT
LM-000409,LK-0082,2026-09-08T09:34:00+08:00,54.88,1.00e-09,0.0,38.9,64.0,EXCELLENT
LM-000410,LK-0082,2026-09-08T10:12:00+08:00,51.04,1.00e-09,0.0001,33.1,63.99,EXCELLENT
LM-000411,LK-0083,2026-09-08T08:02:00+08:00,87.13,1.00e-09,0.0,39.4,64.0,EXCELLENT
LM-000412,LK-0083,2026-09-08T08:42:00+08:00,94.86,1.00e-09,0.0,33.0,64.0,EXCELLENT
LM-000413,LK-0083,2026-09-08T09:04:00+08:00,89.02,1.00e-09,0.0,39.9,64.0,EXCELLENT
LM-000414,LK-0083,2026-09-08T09:40:00+08:00,88.32,1.00e-09,0.0,41.5,64.0,EXCELLENT
LM-000415,LK-0083,2026-09-08T10:12:00+08:00,91.07,1.00e-09,0.0,35.8,64.0,EXCELLENT
LM-000416,LK-0084,2026-09-08T08:12:00+08:00,77.35,1.00e-09,0.0,38.7,4.8,EXCELLENT
LM-000417,LK-0084,2026-09-08T08:31:00+08:00,78.9,1.00e-09,0.0,34.5,4.8,EXCELLENT
LM-000418,LK-0084,2026-09-08T09:02:00+08:00,83.42,1.00e-09,0.0,36.6,4.8,EXCELLENT
LM-000419,LK-0084,2026-09-08T09:41:00+08:00,68.09,1.00e-09,0.0,40.9,4.8,EXCELLENT
LM-000420,LK-0084,2026-09-08T10:08:00+08:00,82.17,1.00e-09,0.0,37.5,4.8,EXCELLENT
LM-000421,LK-0085,2026-09-08T08:03:00+08:00,65.13,1.00e-09,0.0,32.6,4.8,EXCELLENT
LM-000422,LK-0085,2026-09-08T08:35:00+08:00,66.48,1.00e-09,0.0,38.9,4.8,EXCELLENT
LM-000423,LK-0085,2026-09-08T09:00:00+08:00,66.71,1.00e-09,0.0,35.5,4.8,EXCELLENT
LM-000424,LK-0085,2026-09-08T09:39:00+08:00,71.58,1.00e-09,0.0,33.3,4.8,EXCELLENT
LM-000425,LK-0085,2026-09-08T10:10:00+08:00,72.98,1.00e-09,0.0,43.3,4.8,EXCELLENT
LM-000426,LK-0086,2026-09-08T08:05:00+08:00,90.9,1.00e-09,0.0,44.4,64.0,EXCELLENT
LM-000427,LK-0086,2026-09-08T08:38:00+08:00,92.29,1.00e-09,0.0,37.3,64.0,EXCELLENT
LM-000428,LK-0086,2026-09-08T09:04:00+08:00,89.94,1.00e-09,0.0,34.5,64.0,EXCELLENT
LM-000429,LK-0086,2026-09-08T09:38:00+08:00,96.32,1.00e-09,0.0,39.5,64.0,EXCELLENT
LM-000430,LK-0086,2026-09-08T10:08:00+08:00,95.56,1.00e-09,0.0,33.8,64.0,EXCELLENT
LM-000431,LK-0087,2026-09-08T08:06:00+08:00,90.14,1.00e-09,0.0,31.1,4.8,EXCELLENT
LM-000432,LK-0087,2026-09-08T08:37:00+08:00,85.07,1.00e-09,0.0,34.8,4.8,EXCELLENT
LM-000433,LK-0087,2026-09-08T09:06:00+08:00,89.66,1.00e-09,0.0,32.0,4.8,EXCELLENT
LM-000434,LK-0087,2026-09-08T09:36:00+08:00,77.51,1.00e-09,0.0,44.1,4.8,EXCELLENT
LM-000435,LK-0087,2026-09-08T10:07:00+08:00,89.39,1.00e-09,0.0,39.9,4.8,EXCELLENT
LM-000436,LK-0088,2026-09-08T08:12:00+08:00,46.09,1.00e-09,0.0002,39.1,63.99,EXCELLENT
LM-000437,LK-0088,2026-09-08T08:31:00+08:00,42.37,1.00e-09,0.0004,44.2,63.97,EXCELLENT
LM-000438,LK-0088,2026-09-08T09:10:00+08:00,44.18,1.00e-09,0.0003,41.3,63.98,EXCELLENT
LM-000439,LK-0088,2026-09-08T09:35:00+08:00,48.0,1.00e-09,0.0002,33.8,63.99,EXCELLENT
LM-000440,LK-0088,2026-09-08T10:05:00+08:00,46.14,1.00e-09,0.0002,41.8,63.99,EXCELLENT
LM-000441,LK-0089,2026-09-08T08:04:00+08:00,70.45,1.00e-09,0.0,43.1,4.8,EXCELLENT
LM-000442,LK-0089,2026-09-08T08:39:00+08:00,73.0,1.00e-09,0.0,43.2,4.8,EXCELLENT
LM-000443,LK-0089,2026-09-08T09:09:00+08:00,71.3,1.00e-09,0.0,36.3,4.8,EXCELLENT
LM-000444,LK-0089,2026-09-08T09:38:00+08:00,79.43,1.00e-09,0.0,39.4,4.8,EXCELLENT
LM-000445,LK-0089,2026-09-08T10:04:00+08:00,68.58,1.00e-09,0.0,34.3,4.8,EXCELLENT
LM-000446,LK-0090,2026-09-08T08:06:00+08:00,90.96,1.00e-09,0.0,34.7,4.8,EXCELLENT
LM-000447,LK-0090,2026-09-08T08:32:00+08:00,83.36,1.00e-09,0.0,40.1,4.8,EXCELLENT
LM-000448,LK-0090,2026-09-08T09:07:00+08:00,85.19,1.00e-09,0.0,37.3,4.8,EXCELLENT
LM-000449,LK-0090,2026-09-08T09:33:00+08:00,87.31,1.00e-09,0.0,31.2,4.8,EXCELLENT
LM-000450,LK-0090,2026-09-08T10:00:00+08:00,74.12,1.00e-09,0.0,40.7,4.8,EXCELLENT
LM-000451,LK-0091,2026-09-08T08:01:00+08:00,77.76,1.00e-09,0.0,38.6,4.8,EXCELLENT
LM-000452,LK-0091,2026-09-08T08:31:00+08:00,79.55,1.00e-09,0.0,32.2,4.8,EXCELLENT
LM-000453,LK-0091,2026-09-08T09:04:00+08:00,77.78,1.00e-09,0.0,35.9,4.8,EXCELLENT
LM-000454,LK-0091,2026-09-08T09:42:00+08:00,83.88,1.00e-09,0.0,37.5,4.8,EXCELLENT
LM-000455,LK-0091,2026-09-08T10:06:00+08:00,81.85,1.00e-09,0.0,35.7,4.8,EXCELLENT
LM-000456,LK-0092,2026-09-08T08:07:00+08:00,50.48,1.00e-09,0.0001,40.8,63.99,EXCELLENT
LM-000457,LK-0092,2026-09-08T08:42:00+08:00,45.59,1.00e-09,0.0002,39.3,63.98,EXCELLENT
LM-000458,LK-0092,2026-09-08T09:01:00+08:00,50.89,1.00e-09,0.0001,44.3,63.99,EXCELLENT
LM-000459,LK-0092,2026-09-08T09:36:00+08:00,48.48,1.00e-09,0.0001,36.8,63.99,EXCELLENT
LM-000460,LK-0092,2026-09-08T10:11:00+08:00,48.31,1.00e-09,0.0001,37.6,63.99,EXCELLENT
LM-000461,LK-0093,2026-09-08T08:00:00+08:00,72.56,1.00e-09,0.0,36.2,64.0,EXCELLENT
LM-000462,LK-0093,2026-09-08T08:40:00+08:00,73.91,1.00e-09,0.0,41.7,64.0,EXCELLENT
LM-000463,LK-0093,2026-09-08T09:06:00+08:00,71.27,1.00e-09,0.0,36.2,64.0,EXCELLENT
